policy_id,run_name,policy_type,checkpoint_step,scenario,steps,trials,falls,fall_rate_per_1000_steps,mean_reward,reward_std,tracking_rmse,tracking_failure_rate,mean_horizontal_speed,mean_root_height,min_root_height,mean_torso_up,min_torso_up,mean_tilt_angle_rad,mean_action_norm,mean_action_rate_norm,mean_action_saturation_rate,mean_motor_target_error,mean_actuator_torque_norm,mean_mechanical_power_abs,mean_acceleration_norm,mean_jerk_norm,mean_foot_slip_speed,external_contact_force_rms,mean_first_fall_survival_fraction,score_stability,score_tracking,score_upright,score_smoothness,composite_score
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,forward,1000.0,2.0,0.0,0.0,2.6600586582534014,1.2131388880083458,0.24733896786477963,0.307,0.368084506105204,1.4742745122909546,1.4169760942459106,0.9560277199745179,0.8927984237670898,0.2828383624284377,2.261451155217002,53.87217149028853,0.05505555555555556,0.8875115166965551,98.1785585379209,319.70860438397983,2.6022344085454896,84.30321098237712,0.23813236060906565,0.0,0.9028333333333333,0.5573272589217917,0.48087958708923506,0.3670935777738975,0.3297040920613389,0.4735839044564006
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,forward_slow,1000.0,2.0,0.0,0.0,2.7906011407747866,0.8928094600866734,0.13279888017039987,0.039,0.23372767451093665,1.4587885265350342,1.3868873119354248,0.9251950210332871,0.795731246471405,0.369088495105522,2.1167899200935114,49.5312934437988,0.041555555555555554,0.8308423591764148,94.7417477362373,279.55007006409903,2.431359193304659,86.02357642528573,0.17241786894983824,0.0,1.0,1.0,0.8507433690527115,0.0,0.034107569767296564,0.6586337676925431
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,berkeley,44236800,forward_slow,1000.0,2.0,1.0,1.0,0.04039334611303639,0.009824556897970384,0.549295572994399,0.424,0.2780336325916218,0.5279777054190635,0.14726048707962036,0.9908522619083524,-0.07148031145334244,0.06864083659583986,1.495634048157322,28.076990913423987,0.013083333333333332,0.5476193740469618,17.918179217414078,54.595567032970976,3.070882784831555,142.74937845953124,0.0,167.76667426392774,0.9501666666666666,0.7729688686408501,0.159191626207,1.0,1.0,0.6569450353184401
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,biomechanics,53739520,forward_slow,1000.0,2.0,0.0,0.0,2.081379484511912,1.4920063283163316,0.1995348803859427,0.208,0.2577955301632555,1.4689079515933992,1.4022620916366577,0.9315620391964913,0.8340766429901123,0.353211221704025,2.186427129291839,32.556125448437086,0.01572222222222222,0.7361195001164365,83.20802233233975,187.67816101564762,2.3889895870896094,64.27478105496277,0.26845381849155375,0.0,0.9566666666666667,0.8025816249050873,0.7399348126949475,0.09697358704608895,0.7983452440256305,0.6422423355823002
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,forward_slow,1000.0,2.0,0.0,0.0,1.8119478024663405,1.6813415307823165,0.24209158953888843,0.314,0.2533578362850703,1.4670210236310959,1.378745198249817,0.9364523574113846,0.8280636072158813,0.33665903007677167,2.25790752780233,34.791557651580256,0.029833333333333337,0.772152638312245,85.90058022096349,212.4400012992106,2.5380435244378887,70.05058447338155,0.2798087255407229,0.0,0.9306666666666666,0.6841305998481396,0.6692735880284312,0.17145612925645579,0.6977040304388712,0.5784959452429635
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,forward_slow,1000.0,2.0,0.0,0.0,0.6675018117141445,0.6719684150042983,0.05740351084977145,0.0,0.13208804696091245,1.4783218153715134,1.4393812417984009,0.9713673732876777,0.9094083309173584,0.21869206923154155,1.5530781288029551,50.28888724768352,0.0007222222222222222,0.6221000089316497,70.67835073379392,161.47886998732653,1.2055680600889176,92.7190289941689,0.33742479548495724,0.0,0.846,0.2984054669703872,0.9759299550557117,0.7032332099097627,0.0,0.5527878152868209
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,forward_slow,1000.0,2.0,0.0,0.0,0.35300411498171164,1.049341126899257,0.049730347039509834,0.0,0.1512301763140843,1.4817885284423828,1.4548391103744507,0.982905874311924,0.9702584147453308,0.17861388520541704,1.6219035555810728,46.63250205632795,0.0003888888888888889,0.5640079440726481,65.07796841100507,157.66835156189504,1.154845430656822,84.76248898841237,0.3787681141507552,0.0,0.8113333333333334,0.14047076689445728,0.9886704879280084,0.8789716489678717,0.16461382388661594,0.5450451653184213
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,forward_slow,1000.0,2.0,0.0,0.0,0.36829450804798397,1.1839700237972897,0.04290699020741401,0.0,0.1434354525419154,1.4832341759204863,1.4664736986160278,0.9803763470649719,0.9544191360473633,0.1911226963874787,1.664541625356385,46.58559888604474,0.0004444444444444444,0.5725487186325925,65.39240463340458,163.15396707134101,1.1790418016045996,82.3343440471427,0.37773770326341405,0.0,0.7971666666666667,0.07593014426727433,1.0,0.8404453994142944,0.1667254477469734,0.515133682364466
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,forward_slow,1000.0,2.0,0.0,0.0,0.5503713323702104,0.6713051613981158,0.05343293611271585,0.0,0.14009042986533501,1.485389368891716,1.4639556407928467,0.9772316328883172,0.948072075843811,0.20073719525959682,1.6700068015250449,46.41894745546809,0.0013333333333333335,0.6162222018155212,69.35370198988002,170.88920417378878,1.0804952716778335,78.87651606513653,0.3545794760159296,0.0,0.7805,0.0,0.9825227033939806,0.7925494760592664,0.17422824841148066,0.47068953107119554
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,forward_slow,1000.0,2.0,5.0,5.0,-0.4861814372758963,2.83704433561951,0.6451709525685376,0.283,0.24579102531495176,1.4596600271463394,0.8845258355140686,0.9760859286785126,0.6916420459747314,0.18704138250207256,1.856590611962501,29.891474641915355,0.03311111111111111,0.6597584002671526,74.2201214310089,186.4551744093342,2.2894082253525876,68.33368943563377,0.34908549729098587,0.0,0.9028333333333333,0.5573272589217917,0.0,0.7750996990882144,0.9183102738646985,0.46978187077282946
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,lateral,1000.0,2.0,0.0,0.0,2.721514017112553,0.92703956370352,0.14861309249794952,0.061,0.16485641473593574,1.46659630215168,1.4021470546722412,0.9445745331645012,0.8388829827308655,0.31053248688079427,2.172238824749781,49.85747163216282,0.04211111111111111,0.8403762068623646,93.78293171975444,270.17243226433726,2.375975601252299,89.41190370567836,0.168209629415975,0.0,1.0,1.0,0.8964273996387033,0.6922141335571717,0.0,0.8073710466030454
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,biomechanics,53739520,lateral,1000.0,2.0,4.0,4.0,-0.05210900007840246,2.5398307524736783,0.3453902743413755,0.712,0.24876592599147754,1.4572728976011275,0.8869993686676025,0.9443500294089318,0.8777251243591309,0.314752222975244,2.126004828807397,23.177635665010936,0.01566666666666667,0.7151683584806225,79.89231454905111,161.70622437523733,2.1447124849999213,57.277210891961815,0.322822796688179,0.0,0.9566666666666667,0.8025816249050873,0.5184039462944399,0.6905088205318898,1.0,0.7146555979567448
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,lateral,1000.0,2.0,0.0,0.0,1.5697906244418118,1.8405536473703776,0.23641975963576284,0.248,0.22332522287228176,1.485319331765175,1.4394153356552124,0.980291322350502,0.9180914759635925,0.17596837099335436,2.0255176736153766,42.02899691043522,0.03316666666666667,0.7802709464674774,85.09903649909687,216.4192552779429,2.133956764557791,74.25386060578211,0.24577906468665758,0.0,0.9028333333333333,0.5573272589217917,0.727744327612101,0.9635160797791061,0.2934228955292676,0.6632997073610949
