policy_id,run_name,policy_type,checkpoint_step,scenario,scenario_in_distribution,seed,trial_id,episode_id,steps,duration_s,terminated,total_reward,mean_reward,reward_std,displacement_x,displacement_y,displacement_2d,path_length_2d,trajectory_straightness,mean_horizontal_speed,max_horizontal_speed,tracking_rmse,tracking_mae_x,tracking_mae_y,tracking_mae_yaw,command_failure_rate,mean_root_height,min_root_height,root_height_std,mean_torso_up,min_torso_up,mean_tilt_angle_rad,mean_action_norm,mean_action_rate_norm,mean_action_saturation_rate,mean_motor_target_error,mean_actuator_torque_norm,mean_mechanical_power_abs,mean_acceleration_norm,mean_jerk_norm,mean_foot_slip_speed,external_contact_force_rms
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,diagonal,True,7,P02_auto_xml_standard_no_ref:diagonal:seed7,0,459.0,9.18,1.0,-403.4814737999113,-0.879044605228565,2.2285720473308923,2.021267121162964,0.28255592021741904,2.0409210232501227,3.3713873637727447,0.605365329769236,0.36943637826572673,2.396684591535653,0.561198936710548,0.1634095006432424,0.060480614241157256,0.13854009921245794,0.16993464052287582,1.4053617319769849,0.9047371745109558,0.08689691845766849,0.8790241247428529,0.4789312779903412,0.4477916509499022,2.13023457668021,50.107697941229766,0.015492616799806342,0.8435479580664443,97.87167756840272,337.88009614848926,1.8850101091089284,102.19595047127076,0.8714839657169413,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,diagonal,True,7,P02_auto_xml_standard_no_ref:diagonal:seed7,1,41.0,0.8200000000000001,0.0,20.921001080423594,0.5102683190347218,1.2948613929361827,0.1169820836148574,-0.18205050939286593,0.21639592384579578,0.22293886254193515,0.9706514215532582,0.2742972538376553,0.34540193925669715,0.1296681728919436,0.08352852122608713,0.023114020908707487,0.03164441312440636,0.0975609756097561,1.4769128851774262,1.4505256414413452,0.02408015373518379,0.98734970063698,0.9803203344345093,0.1468285271377707,2.1505658613709335,58.03112265691644,0.017615176151761516,0.60364393408904,67.39150842539199,300.561807574246,1.6602843133450864,96.07158959818503,0.8161516422250524,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,diagonal,True,19,P02_auto_xml_standard_no_ref:diagonal:seed19,0,500.0,10.0,0.0,-128.119965952239,-0.256239931904478,1.6632120497224556,2.0135668914954294,0.9592420959088486,2.2303804664429268,3.3207168950793062,0.6716563130533475,0.3323651177294361,0.6559620101535321,0.12474535994200028,0.054962901252446725,0.04052843517729887,0.060649369021806565,0.062,1.4135634467601776,1.2669154405593872,0.05231970398753464,0.9032910299301148,0.7458029985427856,0.4181517779223524,2.185212786806112,48.458516274887934,0.020444444444444442,0.845571711477117,99.39120871098709,343.8666273266536,1.476113422752369,95.49160882314843,0.8654915906488126,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,forward,True,7,P02_auto_xml_standard_no_ref:forward:seed7,0,500.0,10.0,0.0,54.21227758261375,0.1084245551652275,1.5795356708124442,2.99632263073363,-1.7907789466989925,3.490678808396277,3.522358425065928,0.9910061348543603,0.3524273505288776,0.4324995673956774,0.0685277940762961,0.032510275277059075,0.019085681032544242,0.031799710815968094,0.01,1.4759999651908875,1.4600542783737183,0.00871933899109632,0.9930833721160889,0.9868196845054626,0.1143483842276272,1.8106747097819276,50.1317544939892,0.004888888888888889,0.5600094600005887,65.54890572404436,216.28341757304287,1.3881366791249525,92.15926793591335,0.7552724142458106,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,forward,True,19,P02_auto_xml_standard_no_ref:forward:seed19,0,500.0,10.0,0.0,88.4665351815056,0.1769330703630112,1.7398551335481482,2.6495437085723097,-2.131412438197003,3.400441272149249,3.5299626699594358,0.9633079978685228,0.3533353587506242,0.4381465284847426,0.06772360762382078,0.032819759349092516,0.018741475000035958,0.02923026904676299,0.012,1.473343012571335,1.4548826217651367,0.00912330391429174,0.9910058903694153,0.9838165640830994,0.13148736405459244,1.8254462696306568,53.09637918028372,0.002444444444444445,0.5804354017140967,67.640715062953,227.9630554558108,1.391649107047368,95.81236367705418,0.7410360838570661,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,forward_slow,True,7,P02_auto_xml_standard_no_ref:forward_slow:seed7,0,500.0,10.0,0.0,244.78553086915053,0.48957106173830106,0.700179967597204,0.3600529182658647,-1.2396375383468694,1.2908676657312521,1.3774944138978045,0.9371128134585821,0.13782962974410748,0.19644000906553274,0.053226718350516344,0.019585041248352083,0.020029907766057585,0.032264171915323686,0.0,1.4863175234794617,1.4670754671096802,0.008590895927087193,0.9782851498126983,0.949707567691803,0.19369853996594721,1.6487425039030905,44.0810901275095,0.0013333333333333335,0.6074542588375164,68.61561941622207,162.10842081424397,1.0603456247196614,76.6664102806672,0.3427234767371786,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,forward_slow,True,19,P02_auto_xml_standard_no_ref:forward_slow:seed19,0,500.0,10.0,0.0,305.5858015010599,0.6111716030021198,0.6353392059343197,0.604430441234399,-1.1768481978069758,1.3229920026108763,1.4229690524453407,0.9297405311361789,0.14235122998656255,0.20207328379096373,0.05363836105704531,0.018580394311678027,0.019716748801386727,0.033417968133151885,0.0,1.4844612143039704,1.4639556407928467,0.00940532953524798,0.9761781159639359,0.948072075843811,0.20777585055324643,1.6912710991469995,48.7568047834267,0.0013333333333333333,0.624990144793526,70.09178456353797,179.6699875333336,1.100644918636005,81.08662184960589,0.3664354752946805,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,lateral,True,7,P02_auto_xml_standard_no_ref:lateral:seed7,0,239.0,4.779999999999999,1.0,41.350700658746064,0.1730154839278078,2.289098237970084,-0.5863128477358259,-0.49073770745599177,0.7645824042830546,1.2127545134447635,0.630451089488259,0.25685631477620424,1.7662907658974434,0.09915324292012483,0.05993554282735839,0.036238948463017,0.03639189997649756,0.02510460251046025,1.393685107450605,0.8972328901290894,0.10265597204868844,0.8917664117394132,0.7084091901779175,0.44383627162703443,2.0436126688517384,30.257974164355705,0.005811250581125059,0.8113276403390794,92.43090800036434,208.1432297403156,1.4592101323098843,63.9261641865574,0.38385345228168866,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,lateral,True,7,P02_auto_xml_standard_no_ref:lateral:seed7,1,133.0,2.66,1.0,19.036728838458657,0.14313329953728313,2.8760372295674332,-0.507453877129592,-0.4582733242859831,0.6837571770489732,0.8419751100559747,0.8120871613455615,0.3227206478435351,2.1158047535754316,0.1642166272171122,0.03949585298819121,0.06395894687854387,0.03434145099752052,0.07518796992481203,1.4065692312735365,0.901402473449707,0.11645669435677544,0.9218107004810993,0.8671636581420898,0.37466289280583953,2.036021637986931,25.423752470803382,0.018796992481203006,0.7154857550828498,82.4416043144598,207.87509722893478,1.9155165775055623,55.144236525937146,0.36888892708901133,0.0
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,lateral,True,7,P02_auto_xml_standard_no_ref:lateral:seed7,2,128.0,2.56,0.0,58.796324650757015,0.4593462863340392,1.329182617274589,-0.03100663051009178,-0.4501615099143237,0.4512280976888885,0.45551430264202963,0.9905904053324326,0.17869646625308022,0.22037346799712246,0.07718823556998738,0.0570468378059696,0.028805792990519854,0.02416807889413339,0.0,1.4519903101027012,1.3963268995285034,0.025659004711348146,0.9395870878361166,0.8928050398826599,0.3316533891354512,1.8644012689903193,31.24166304675498,0.006510416666666666,0.6812506728593146,77.86577859411199,195.8722209015179,0.9890542731624812,64.63852386685986,0.3296702108056364,0.0
