policy_id,run_name,policy_type,checkpoint_step,scenario,scenario_in_distribution,seed,trial_id,steps,falls,first_fall_step,first_fall_time_s,survival_fraction,total_reward,mean_reward,tracking_rmse,command_failure_rate,mean_torso_up,min_torso_up,mean_root_height,min_root_height,mean_horizontal_speed,mean_action_rate_norm,mean_mechanical_power_abs,mean_foot_slip_speed
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,lateral,False,19,P04_v16_forward_bvh:lateral:seed19,500.0,2.0,222.0,4.44,0.444,-344.4387280443916,-0.6888774560887833,0.37609269052584643,0.744,0.9160774499177933,0.6856554746627808,1.4320128717422484,0.8690025210380554,0.2700927437985838,23.21878547057047,159.94494570125806,0.37277185301865007
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,stand,True,7,P04_v16_forward_bvh:stand:seed7,500.0,0.0,500.0,10.0,1.0,-1785.3132761185989,-3.5706265522371976,0.19031481411033313,0.172,0.9383757637739182,0.8472743630409241,1.4671477282047272,1.3975011110305786,0.17265118509060073,33.64512515201996,205.10047873219034,0.2926791785012763
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,stand,True,19,P04_v16_forward_bvh:stand:seed19,500.0,1.0,292.0,5.84,0.584,-1638.8909807242453,-3.2777819614484907,0.322345638948614,0.148,0.9548280023336411,0.8696924448013306,1.4642339332103729,0.8864626288414001,0.17002474404214105,38.55902668474379,234.151876987782,0.3262618555995884
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,turn,False,7,P04_v16_forward_bvh:turn:seed7,500.0,6.0,129.0,2.58,0.258,-1433.4882251806557,-2.8669764503613115,0.8247038133184232,0.998,0.8784392519593239,0.230306476354599,1.3789212864637375,0.8782848119735718,0.33230351600833113,17.283925924797167,216.63858933059464,0.3383158999139552
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,turn,False,19,P04_v16_forward_bvh:turn:seed19,500.0,6.0,77.0,1.54,0.154,-1256.6874545598403,-2.5133749091196806,0.6850294596361419,1.0,0.9224797033667564,0.2237381935119629,1.3916208374500274,0.8728014826774597,0.3718073362384975,19.872693993622423,244.33717229117858,0.5139435281050494
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,diagonal,True,7,P05_v16_standard_bvh:diagonal:seed7,500.0,0.0,500.0,10.0,1.0,1298.1327571137808,2.5962655142275617,0.2183710590487887,0.216,0.9609036549329758,0.9098368883132935,1.4759726781845093,1.4335970878601074,0.3065052877651024,48.695257973421995,311.74639285284127,0.24112624361120477
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,diagonal,True,19,P05_v16_standard_bvh:diagonal:seed19,500.0,0.0,500.0,10.0,1.0,1350.384947862476,2.700769895724952,0.20966038013095323,0.176,0.9486910128593444,0.8912178874015808,1.4694187531471252,1.426826000213623,0.3213006843227498,50.19272094275153,325.44007166986574,0.22137979646773376
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,forward,True,7,P05_v16_standard_bvh:forward:seed7,500.0,0.0,500.0,10.0,1.0,1323.2540633231401,2.6465081266462804,0.252916031284092,0.3,0.9612603102922439,0.9111278653144836,1.4767061309814453,1.4169760942459106,0.35885762639472274,52.89787349799058,318.8496967890251,0.23330025607804838
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,forward,True,19,P05_v16_standard_bvh:forward:seed19,500.0,0.0,500.0,10.0,1.0,1336.8045949302614,2.6736091898605228,0.24163321619415892,0.314,0.9507951296567917,0.8927984237670898,1.471842893600464,1.4280585050582886,0.37731138581568535,54.846469482586485,320.5675119789346,0.24296446514008288
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,forward_slow,True,7,P05_v16_standard_bvh:forward_slow:seed7,500.0,3.0,134.0,2.68,0.268,-455.90358425857266,-0.9118071685171454,0.7377839237759684,0.208,0.981811488866806,0.6916420459747314,1.4561495945453644,0.8845258355140686,0.20121714007765856,23.804045721652177,163.69460938980336,0.368713300688456
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,forward_slow,True,19,P05_v16_standard_bvh:forward_slow:seed19,500.0,2.0,283.0,5.66,0.566,-30.27785301732365,-0.0605557060346473,0.536810951727072,0.358,0.9703603684902191,0.8191593289375305,1.4631704597473145,0.8950400352478027,0.29036491055224495,35.978903562178544,209.21573942886502,0.32945769389351576
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,lateral,True,7,P05_v16_standard_bvh:lateral:seed7,500.0,0.0,500.0,10.0,1.0,1207.0467897164635,2.4140935794329272,0.16706287726768074,0.126,0.9694824568033218,0.9180914759635925,1.481258358001709,1.4394153356552124,0.21630996292419896,45.83260366135517,251.30059143352972,0.2250040392848913
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,lateral,True,19,P05_v16_standard_bvh:lateral:seed19,500.0,0.0,500.0,10.0,1.0,362.7438347253483,0.7254876694506965,0.2896180252185758,0.37,0.9911001878976822,0.9685553312301636,1.4893803055286408,1.4399113655090332,0.23034048282036448,38.22539015951528,181.5379191223561,0.26655409008842385
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,stand,True,7,P05_v16_standard_bvh:stand:seed7,500.0,0.0,500.0,10.0,1.0,1060.1890649199486,2.120378129839897,0.04041969735638371,0.006,0.995930878162384,0.9940897822380066,1.4511523015499115,1.3624515533447266,0.012900185115772593,6.757548386241539,20.88303624007653,0.081804362356464
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,stand,True,19,P05_v16_standard_bvh:stand:seed19,500.0,0.0,500.0,10.0,1.0,1090.1752308011055,2.180350461602211,0.037334827203273704,0.006,0.9952011951208115,0.9918050765991211,1.463210082769394,1.3905887603759766,0.013365834757391015,6.799829904643633,21.879307101402127,0.08434543270944667
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,turn,True,7,P05_v16_standard_bvh:turn:seed7,500.0,0.0,500.0,10.0,1.0,1223.154218930751,2.4463084378615023,0.22240057317814035,0.228,0.9330852659940719,0.8348804712295532,1.464700466156006,1.4024908542633057,0.13502095587238533,45.70951231364253,322.2228408276439,0.25181244135022934
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,turn,True,19,P05_v16_standard_bvh:turn:seed19,500.0,0.0,500.0,10.0,1.0,1232.1721096583642,2.4643442193167284,0.20101812986392828,0.174,0.9321053574085235,0.8366593718528748,1.463870863199234,1.399238109588623,0.12959726867315846,45.99552985817729,307.2283191134625,0.23177884266828744
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,diagonal,True,7,P06_auto_xml_standard_sine:diagonal:seed7,500.0,0.0,500.0,10.0,1.0,112.51894263550639,0.2250378852710128,0.0972295104088248,0.006,0.917555116891861,0.8085613250732422,1.4351602928638458,1.355665683746338,0.32898143505548894,47.299926016215295,302.0855773639507,0.804391422034611
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,diagonal,True,19,P06_auto_xml_standard_sine:diagonal:seed19,500.0,0.0,500.0,10.0,1.0,122.52741042431444,0.24505482084862887,0.09243831446073408,0.008,0.9300298734903335,0.8591156005859375,1.4348511590957642,1.3627790212631226,0.31459160647743956,49.82083788989615,312.3088834326247,0.7558262329654283
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,forward,True,7,P06_auto_xml_standard_sine:forward:seed7,500.0,0.0,500.0,10.0,1.0,159.46064325253246,0.3189212865050649,0.07710220812238561,0.008,0.9785166001319885,0.9520288705825806,1.4691911199092864,1.4424406290054321,0.3354238846025156,60.18645675664002,255.9104235697021,0.7562659160801861
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,forward,True,19,P06_auto_xml_standard_sine:forward:seed19,500.0,0.0,500.0,10.0,1.0,218.65243668062612,0.43730487336125223,0.08158651028194251,0.012,0.9803559283018112,0.9609461426734924,1.4700935456752777,1.4459435939788818,0.32522605756735506,58.04117662212893,243.26707562848117,0.7316281520667973
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,forward_slow,True,7,P06_auto_xml_standard_sine:forward_slow:seed7,500.0,0.0,500.0,10.0,1.0,310.8609697651118,0.6217219395302236,0.05707801707627288,0.0,0.9777814152240754,0.9481867551803589,1.4836125361919403,1.4619699716567993,0.12686409931323703,50.94341467498251,162.41356780898954,0.327782700987299
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,forward_slow,True,19,P06_auto_xml_standard_sine:forward_slow:seed19,500.0,0.0,500.0,10.0,1.0,356.6408419490326,0.7132816838980652,0.057727169360712295,0.0,0.9649533313512803,0.9094083309173584,1.4730310945510865,1.4393812417984009,0.13731199460858784,49.63435982038453,160.54417216566347,0.34706688998261553
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,lateral,True,7,P06_auto_xml_standard_sine:lateral:seed7,500.0,2.0,190.0,3.8000000000000003,0.38,317.4844092982821,0.6349688185965643,0.09767767059563194,0.012,0.9161172026395797,0.7554143667221069,1.4151779789924621,0.873786449432373,0.2426815668578147,32.13351123693765,211.46867241975687,0.36250167329619865
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,lateral,True,19,P06_auto_xml_standard_sine:lateral:seed19,500.0,2.0,237.0,4.74,0.474,337.53626611828804,0.675072532236576,0.09162391074787221,0.002,0.9100020307302475,0.7371968030929565,1.406311574459076,0.8844684362411499,0.23857070279068138,33.15747507792103,212.3617412517214,0.3416326593195608
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,stand,True,7,P06_auto_xml_standard_sine:stand:seed7,500.0,0.0,500.0,10.0,1.0,1198.7110700905323,2.3974221401810647,0.013206286386797312,0.0,0.9946415399312973,0.9877932667732239,1.4751527557373048,1.4147738218307495,0.00494905449482713,5.79452693661379,25.985711808335367,0.09351576797340792
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,stand,True,19,P06_auto_xml_standard_sine:stand:seed19,500.0,0.0,500.0,10.0,1.0,1180.041979983449,2.360083959966898,0.012482255748543144,0.0,0.9975861253738403,0.9924972653388977,1.4594568181037904,1.3562464714050293,0.006194175485957827,6.369554229692564,26.966737266719193,0.10327321035676994
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,turn,True,7,P06_auto_xml_standard_sine:turn:seed7,500.0,1.0,357.0,7.140000000000001,0.714,15.134258409030735,0.03026851681806147,0.5048278414702437,0.124,0.8911536011099815,0.45345810055732727,1.4231902331113815,0.8785040974617004,0.18137208752832276,27.10270145568031,171.0215652941833,0.3415707786294797
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,turn,True,19,P06_auto_xml_standard_sine:turn:seed19,500.0,1.0,292.0,5.84,0.584,45.63579748105258,0.09127159496210516,0.23158410324515016,0.078,0.9003636422157287,0.7080566883087158,1.426207720041275,0.8747726082801819,0.14221934753398421,28.226109425708163,200.48668033929334,0.4216448791879311
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,diagonal,True,7,P07_auto_xml_standard_no_ref:diagonal:seed7,500.0,1.0,432.0,8.64,0.864,-517.5957948467694,-1.0351915896935389,0.42886118365570325,0.13,0.8651155894994735,0.5431561470031738,1.393587647676468,0.879921019077301,0.4470252822236232,48.243940644253776,376.35466872742535,0.986640461537258
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,diagonal,True,19,P07_auto_xml_standard_no_ref:diagonal:seed19,500.0,1.0,431.0,8.620000000000001,0.862,-647.503951643128,-1.2950079032862558,0.43031242013399834,0.182,0.8330625534653664,0.3172970116138458,1.3836179926395415,0.9035042524337769,0.3964156418902187,46.90210125222834,350.7448547799927,0.903471594345559
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,forward,True,7,P07_auto_xml_standard_no_ref:forward:seed7,500.0,0.0,500.0,10.0,1.0,-30.881564009934664,-0.06176312801986933,0.05701360179948488,0.01,0.9952357085943222,0.9903493523597717,1.4766666717529298,1.4636948108673096,0.33974268764844945,64.97348320819938,246.45817749296353,0.7783426405245607
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,forward,True,19,P07_auto_xml_standard_no_ref:forward:seed19,500.0,0.0,500.0,10.0,1.0,29.035434518009424,0.05807086903601885,0.0564717050893906,0.01,0.995081569314003,0.9872331619262695,1.4773512570858,1.4643837213516235,0.3395998804174003,65.35264136331234,245.76741710474656,0.7775033266775034
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,forward_slow,True,7,P07_auto_xml_standard_no_ref:forward_slow:seed7,500.0,0.0,500.0,10.0,1.0,155.26401456067106,0.31052802912134214,0.05183167470327879,0.0,0.9814369047880173,0.9702584147453308,1.480198703289032,1.4548391103744507,0.15251464956285998,45.79436854801038,151.42279413157868,0.36878315813812285
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,forward_slow,True,19,P07_auto_xml_standard_no_ref:forward_slow:seed19,500.0,0.0,500.0,10.0,1.0,197.74010042104055,0.39548020084208113,0.047536221250680605,0.0,0.9843748438358307,0.9727990627288818,1.4833783535957337,1.4704132080078125,0.1499457030653087,47.47063556464552,163.9139089922114,0.38875307016338745
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,lateral,True,7,P07_auto_xml_standard_no_ref:lateral:seed7,500.0,2.0,193.0,3.86,0.386,-79.08176990784705,-0.1581635398156941,0.09376329789924877,0.018,0.8942398101091384,0.7380623817443848,1.401006418824196,0.8800592422485352,0.23182210103459003,26.145876902476537,188.11079929092264,0.29152049403674163
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,lateral,True,19,P07_auto_xml_standard_no_ref:lateral:seed19,500.0,2.0,224.0,4.48,0.448,-129.0029300674796,-0.25800586013495924,0.12454044930484247,0.02,0.8530594167709351,0.606025218963623,1.3748966076374054,0.8693014979362488,0.24880363843106498,22.752886919823418,186.96940742225868,0.3562348036447538
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,stand,True,7,P07_auto_xml_standard_no_ref:stand:seed7,500.0,0.0,500.0,10.0,1.0,1180.9715267121792,2.3619430534243584,0.014080160418878192,0.0,0.9953483682870865,0.9892933964729309,1.467059913635254,1.3860572576522827,0.008051874306168461,5.1387931814778405,27.480286256339348,0.09720849445619871
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,stand,True,19,P07_auto_xml_standard_no_ref:stand:seed19,500.0,0.0,500.0,10.0,1.0,1187.485380321741,2.3749707606434822,0.013291093298826832,0.0,0.9945617581605911,0.9896789193153381,1.4684499771595,1.3918709754943848,0.007943186085116677,4.989088672752747,24.67968061773228,0.09495969804761939
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,turn,True,7,P07_auto_xml_standard_no_ref:turn:seed7,500.0,1.0,353.0,7.0600000000000005,0.706,-249.4590865666978,-0.4989181731333956,0.4808575658114884,0.16,0.8500004981756211,0.6325215101242065,1.3989021786451339,0.8832977414131165,0.22560342259565522,31.409802000159086,213.21341056162294,0.4665403662649406
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,turn,True,19,P07_auto_xml_standard_no_ref:turn:seed19,500.0,1.0,235.0,4.7,0.47,-85.94673980027437,-0.17189347960054874,0.4909208571478602,0.09,0.8733168699741364,0.7771321535110474,1.4092714335918426,0.8806276917457581,0.20411934318719194,29.93288314232388,227.24337459991673,0.4858144978183858
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,diagonal,True,7,P08_v16_standard_bvh:diagonal:seed7,500.0,0.0,500.0,10.0,1.0,1423.9311389774084,2.8478622779548166,0.2050565265357902,0.202,0.9302193077802658,0.8336853981018066,1.4595156168937684,1.3845529556274414,0.3073716502113436,51.719856257570314,330.38839044686665,0.2190745458261668
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,diagonal,True,19,P08_v16_standard_bvh:diagonal:seed19,500.0,0.0,500.0,10.0,1.0,1381.0695512592793,2.7621391025185584,0.19162355506933618,0.174,0.9307850842475891,0.833875834941864,1.4575191111564636,1.386138677597046,0.31372718276947403,50.325067048133455,316.90871817633376,0.19976378758113955
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,forward,True,7,P08_v16_standard_bvh:forward:seed7,500.0,0.0,500.0,10.0,1.0,1428.9270904660225,2.857854180932045,0.151781136599348,0.072,0.9378501193523407,0.8666687607765198,1.4636741297245026,1.4080305099487305,0.36114304758311844,49.573095042726926,296.3922207343125,0.17417701982910644
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,forward,True,19,P08_v16_standard_bvh:forward:seed19,500.0,0.0,500.0,10.0,1.0,1403.7867012103088,2.807573402420618,0.16996006040780323,0.108,0.9274444185495376,0.8131282329559326,1.4558758573532105,1.3962677717208862,0.38634923944881744,49.36621570851443,292.27716168840936,0.18011624960570752
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,forward_slow,True,7,P08_v16_standard_bvh:forward_slow:seed7,500.0,0.0,500.0,10.0,1.0,1414.8357637524605,2.829671527504921,0.11695957263501688,0.008,0.9306252604722977,0.8378061652183533,1.4619254624843598,1.3978830575942993,0.21840164851945834,49.558246528090194,271.8774403913346,0.16249147479989473
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,forward_slow,True,19,P08_v16_standard_bvh:forward_slow:seed19,500.0,0.0,500.0,10.0,1.0,1375.765377022326,2.751530754044652,0.14694061221479465,0.07,0.9197647815942764,0.795731246471405,1.4556515905857086,1.3868873119354248,0.24905370050241493,49.5043403595074,287.2226997368635,0.18234426309978174
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,lateral,True,7,P08_v16_standard_bvh:lateral:seed7,500.0,0.0,500.0,10.0,1.0,1378.3138079941273,2.7566276159882546,0.14308962896245755,0.054,0.9454551540613174,0.8658177256584167,1.468104603767395,1.4073787927627563,0.16446533973317098,50.459807867946964,274.36699014231715,0.1596072031752427
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,lateral,True,19,P08_v16_standard_bvh:lateral:seed19,500.0,0.0,500.0,10.0,1.0,1343.2002091184258,2.6864004182368517,0.15393849618271066,0.068,0.943693912267685,0.8388829827308655,1.465088000535965,1.4021470546722412,0.16524748973870043,49.255135396378684,265.9778743863573,0.1768120556567073
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,stand,True,7,P08_v16_standard_bvh:stand:seed7,500.0,0.0,500.0,10.0,1.0,1203.9622066617012,2.4079244133234026,0.01422263917835546,0.0,0.9997998201847076,0.9986664056777954,1.463945291996002,1.4030765295028687,0.006288920080314061,4.362064936196839,10.491353170510523,0.06384022961251219
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,stand,True,19,P08_v16_standard_bvh:stand:seed19,500.0,0.0,500.0,10.0,1.0,1214.5486512184143,2.4290973024368285,0.012875071553825218,0.0,0.9999102637767792,0.9992701411247253,1.4678082184791565,1.4127612113952637,0.006321596690278516,4.162471511747649,9.823649975493801,0.06069646890282462
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,turn,True,7,P08_v16_standard_bvh:turn:seed7,500.0,0.0,500.0,10.0,1.0,1424.8281150981784,2.8496562301963566,0.2136482680136031,0.236,0.9169305127859115,0.7999092936515808,1.453826601743698,1.3717775344848633,0.16327926083696126,49.759471143034446,350.7254918027589,0.2013679036067089
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,turn,True,19,P08_v16_standard_bvh:turn:seed19,500.0,0.0,500.0,10.0,1.0,1343.7731695100665,2.687546339020133,0.2404934893772061,0.378,0.9162910115718842,0.7933721542358398,1.4496719830036164,1.3683139085769653,0.190898618924539,46.18986089090245,315.0210130931565,0.1930223441052214
