policy_id,run_name,scenario,actuator,mean_action,mean_abs_action,std_action,saturation_rate,motor_error_rmse,torque_rms,mean_abs_power
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,turn,left_hip_y,-0.38329849113943054,0.4860782253793441,0.3909727870026013,0.005,0.08052193053353081,8.127899126571098,3.9320159466924878
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,diagonal,left_hip_y,0.1658407502103364,0.43151822573749815,0.4699834606832905,0.002,0.11508178112748667,11.538309468694111,13.733839199569776
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward,left_hip_y,0.48002806784771385,0.5529951008874923,0.34331301512504603,0.004,0.08070549283365931,8.509544158106955,13.715764512440758
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward_slow,left_hip_y,0.5000709640323184,0.5865479648713954,0.3745234622223446,0.004,0.07806341338803315,8.412953216606837,16.068842447685352
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,lateral,left_hip_y,0.4286687025054125,0.5222961761577753,0.37731355055263344,0.005,0.06299342386078581,6.442275945931635,7.737172031783128
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,stand,left_hip_y,0.4263091854848899,0.5625766850034706,0.44222161857537556,0.038,0.1350405119420386,13.808076956366659,18.316493039344035
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,turn,left_hip_y,0.10040615497040563,0.44484266704297626,0.5068867018565891,0.02,0.15349230101875425,15.421356081334293,15.3426533737094
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,diagonal,left_hip_y,0.2352362145333318,0.4065416255657328,0.3975948024723889,0.001,0.10309133090537038,10.256574436989942,10.68331152380003
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,forward,left_hip_y,0.42255509439483285,0.5111396449841559,0.3663837818924271,0.002,0.09088619483132004,9.594490775923045,16.771668386638492
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,forward_slow,left_hip_y,0.5150364137162687,0.5959613374433247,0.38235246319391814,0.012,0.09036335228365071,9.668464447926581,20.015753669785823
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,lateral,left_hip_y,0.46726555008860304,0.5653630877691321,0.39646404794335904,0.001,0.10210165255491988,10.289304078931902,10.241887741109167
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,stand,left_hip_y,0.5213001121813723,0.5976054042903998,0.3950859020574242,0.029,0.09516596776492517,10.070032522990516,21.404583984506974
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,turn,left_hip_y,0.3714995449211565,0.5231854822233436,0.444119401579086,0.029,0.2152384000955851,21.53099118196392,18.462899195575655
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,diagonal,left_hip_y,0.19648830941366033,0.44581561952270565,0.4885005688321404,0.047,0.09384645659688105,9.765893616237832,19.422612134705872
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,forward,left_hip_y,0.2799529004376964,0.4187400239428389,0.42707144656510243,0.038,0.0903591627433796,9.318175417494158,16.65234282595941
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,forward_slow,left_hip_y,0.14910882881004364,0.3613738694498315,0.4187154861804643,0.015,0.08813641758715345,9.046766892895594,9.221864526654366
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,lateral,left_hip_y,0.27195924015657513,0.3688912747387076,0.34347339368881347,0.005,0.06957774695186199,7.309890001189164,11.327683241984035
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,stand,left_hip_y,0.383315292713698,0.38964484429126606,0.11680867432162019,0.0,0.026439971400713202,2.703493058176501,1.1837236886879476
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,turn,left_hip_y,0.1732917975903256,0.4736938680260209,0.5276648488881412,0.035,0.08719560523129798,9.200743016817407,19.16428708621663
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,diagonal,left_hip_y,-0.37108510091446806,0.42692417921300513,0.31149595334068886,0.0,0.05801825905292285,5.877541678580195,4.063443823673387
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward,left_hip_y,-0.4534383321357891,0.45619962238054723,0.15721797712385738,0.0,0.04100658144154937,4.311444994923912,3.1976487841192998
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward_slow,left_hip_y,-0.2713422499306034,0.2848698414315004,0.1804570231928435,0.0,0.032350766006168666,3.405055090596358,2.1288950874877783
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,lateral,left_hip_y,-0.2850605072581093,0.4470971169268596,0.40333057728030985,0.0,0.061740153812938646,6.1899954947722655,3.421033242231322
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,stand,left_hip_y,-0.4812129336409271,0.4831656750626862,0.09279955049175619,0.0,0.024865048771297082,2.5010911369710187,0.3635633691726648
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,turn,left_hip_y,-0.25300952838381635,0.41431903104067896,0.4148642196454904,0.013,0.07592913567475099,7.7726085094869255,5.124635277473745
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,diagonal,left_hip_y,-0.45031741117080676,0.46674047864461315,0.24587139567161181,0.0,0.06345778824115929,6.4698989408904115,4.338258320861907
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward,left_hip_y,-0.3783856798149645,0.37976739507541063,0.13467492804388745,0.0,0.033601057284891024,3.5729896886757904,2.4313360266681885
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward_slow,left_hip_y,-0.2792850621206453,0.2842919520534342,0.15173505397050904,0.0,0.03019616637813048,3.2228284629047828,2.20358991547361
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,lateral,left_hip_y,-0.26358460639044645,0.442937577271834,0.43187341041645505,0.033,0.04655839727044564,4.700455757344616,2.430913151712787
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,stand,left_hip_y,-0.3945480403734837,0.39822321278019807,0.09868393665076003,0.0,0.01938082997610481,1.9547080388607057,0.35317631666151694
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,turn,left_hip_y,-0.4038272839256097,0.499328948155744,0.3723953060062403,0.0,0.09589544131649064,9.662126358342123,4.298653208477919
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,diagonal,left_hip_y,0.21057916395639767,0.508392845475173,0.5430323183038829,0.017,0.08986201047417447,9.432424488445694,17.55207722472416
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward,left_hip_y,0.36660262674291155,0.4734145237345947,0.4361475048827858,0.119,0.08483890197866183,8.852188414454384,16.09708632123815
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward_slow,left_hip_y,0.37798219944140876,0.4692524047277402,0.4237246670642945,0.123,0.08314244353532459,8.664781509723952,15.214394489180231
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,lateral,left_hip_y,0.28631886856351046,0.43208474887860937,0.44383796963151284,0.045,0.08491782514316558,8.934845845041833,17.528803005612783
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,stand,left_hip_y,0.028260443824052343,0.060784605616063345,0.08023489404298327,0.0,0.013961414341847955,1.463596330555035,0.3690534346338368
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,turn,left_hip_y,0.21584581303611047,0.5220531872842985,0.5623756564004114,0.039,0.08305932368601691,8.776352158882345,15.230595258339552
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,diagonal,left_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,forward,left_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,forward_slow,left_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,lateral,left_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,stand,left_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,turn,left_hip_y,,,,0.0,,,
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,diagonal,left_hip_z,0.5403136431977619,0.5660995053185616,0.3010548844000498,0.002,0.25409328881360016,25.444713521251263,13.327556123382928
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,forward,left_hip_z,0.5125029315261636,0.5176242551489267,0.1690464142920472,0.0,0.09299289203619576,9.304825129185714,3.4451516345913014
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,forward_slow,left_hip_z,0.47935605868138376,0.48507831039465965,0.13968592364142632,0.0,0.13328022900652167,13.328228281617754,3.6072704221265854
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,lateral,left_hip_z,0.43497015080880375,0.4595886090276763,0.2401219375659768,0.0,0.18507570632586462,18.511443730263483,5.846985882207748
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,stand,left_hip_z,0.4215788055472076,0.43169267020747065,0.11525341882881657,0.0,0.252736909070933,25.266822183766926,1.902813447094902
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,turn,left_hip_z,0.5520601205143612,0.5667973121681716,0.35249386699387764,0.083,0.21899415462322427,21.92596099560613,7.916268355124246
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,diagonal,left_hip_z,0.5172945492337457,0.5442932988354005,0.2955031524775086,0.005,0.2284771226006185,22.871594993128852,13.492005568709345
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,forward,left_hip_z,0.46385351539682596,0.46988372544478624,0.18247801818200787,0.0,0.08421466719319079,8.399779966980699,3.8761835427321376
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,forward_slow,left_hip_z,0.5342533360151575,0.5407806762335822,0.16517307764659514,0.0,0.17025889551092996,17.026466498516953,5.556667400977887
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,lateral,left_hip_z,0.3941779420292005,0.4209607818396762,0.2540556669203447,0.013,0.16194244773049418,16.23493915437034,5.423123135630334
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,stand,left_hip_z,0.3999008326791227,0.4100375770442188,0.12832702851457667,0.0,0.22738057902125183,22.7294871233289,1.7141147022313994
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,turn,left_hip_z,0.44932370029296725,0.49372779070027173,0.40126208121465096,0.052,0.2633531001376017,26.324474168210457,14.35762954247506
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,diagonal,left_hip_z,0.024202600488206372,0.4912681097930763,0.5658142166709413,0.016,0.34865033621518976,35.000426822696504,33.0388643792423
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward,left_hip_z,0.11119011672725901,0.49576900389278306,0.5704057387964053,0.033,0.24895469479400134,25.217541609834566,21.679251879655954
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward_slow,left_hip_z,0.04791517179179937,0.45463698691525495,0.5390870513492698,0.027,0.2556268867146228,25.87181737208551,20.34342838082168
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,lateral,left_hip_z,-0.02151340452639852,0.38500612337014173,0.44986085008213333,0.007,0.25018885522666445,25.108996315909707,15.711968655123066
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,stand,left_hip_z,0.004441011742106639,0.4167808638719143,0.5050286374026658,0.033,0.3310755784157251,33.30547474990829,26.614961509635044
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,turn,left_hip_z,-0.04892887181107653,0.4179695094333147,0.4973515648338446,0.011,0.3783730296271593,37.754503192362726,34.58948677400433
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,diagonal,left_hip_z,0.16542367524839938,0.4664204809004441,0.5154828644395619,0.0,0.2789398762944698,28.008426054117812,19.25840038075181
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,forward,left_hip_z,0.13884847347199683,0.5099909721583245,0.5847482042292301,0.048,0.2476448930317033,25.057566393117703,20.972945772684064
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,forward_slow,left_hip_z,0.1208084562420845,0.44017718532402067,0.523750037901093,0.029,0.24341880573540473,24.635353154607284,19.891044613095737
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,lateral,left_hip_z,0.027128965529380367,0.38489227936393583,0.4584279536737266,0.015,0.32085467104144694,32.10415631056791,18.31083892076154
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,stand,left_hip_z,0.03590946137229912,0.3956717653893866,0.48569072654768525,0.016,0.24501605593112427,24.782579747101295,19.115515420751525
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,turn,left_hip_z,0.11430659264046698,0.38515278140222653,0.4583456762674931,0.005,0.38440321193593896,38.15922233009871,33.82259597948121
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,diagonal,left_hip_z,0.4722869160376722,0.5627091395513854,0.4493324346837505,0.154,0.18206029514659938,18.394408064660176,17.512706638282722
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,forward,left_hip_z,0.3570695727190468,0.5922049247503747,0.5659341801405164,0.169,0.15660668428473334,16.05748732719013,16.64401714823824
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,forward_slow,left_hip_z,0.05392501787340734,0.292340517043951,0.41537905726725527,0.043,0.1784405644139237,17.862945262188678,11.475972509171156
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,lateral,left_hip_z,0.2572380063941819,0.4521305253158207,0.49614536775708856,0.077,0.11667809806390896,11.876675519056622,9.833635657115256
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,stand,left_hip_z,-0.14006383393419675,0.15349796076869826,0.11218663432722659,0.0,0.1112304755309188,11.126863453627466,1.5493486682674888
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,turn,left_hip_z,0.49676160766844984,0.552946429610165,0.4098369127521944,0.154,0.19153753484235847,19.24150914042308,17.552159449768375
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,diagonal,left_hip_z,0.49932939391443504,0.5222842794009485,0.2616917248429995,0.0,0.22826205013581705,22.78241731404107,11.780995004050594
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward,left_hip_z,0.44991513616766315,0.4590375808124663,0.19516525343967678,0.0,0.135110199471869,13.51401318903675,6.542564579417238
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward_slow,left_hip_z,0.4656887455421966,0.4725616347107571,0.15808116828834076,0.0,0.19410370959590878,19.408317726727304,6.133146102615214
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,lateral,left_hip_z,0.431567253573332,0.4617895976048894,0.26180973410311725,0.0,0.19903950569912027,19.933184513130083,7.018313859754749
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,stand,left_hip_z,0.38068623486720027,0.3913867046777159,0.12769642004306592,0.0,0.2405269359775191,24.0451538552561,1.5850571120783024
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,turn,left_hip_z,0.42610521444270855,0.47884940122731495,0.3383072980711075,0.002,0.2488338613740553,24.93284566136422,11.140518923651369
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,diagonal,left_hip_z,0.6106006972854957,0.6430416922895238,0.3124716979213108,0.076,0.2570957896228119,25.701222756387885,15.0528036602169
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward,left_hip_z,0.5381384063094156,0.54263859699748,0.1433973007458129,0.0,0.07789823876308401,7.786427008661516,2.497091734641111
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward_slow,left_hip_z,0.49374877428705805,0.4993909234434832,0.1360493984298438,0.0,0.13543205785647805,13.529305300418082,3.8340032339687395
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,lateral,left_hip_z,0.3968395041395561,0.4252112075612531,0.2718762224618357,0.003,0.1758201261689947,17.611834923797886,5.615942696184804
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,stand,left_hip_z,0.36233840458327904,0.37247628382826226,0.1114691434297206,0.0,0.24031335894661682,24.02148878971077,1.5267596692214045
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,turn,left_hip_z,0.4963201024208683,0.5279569036469329,0.36182131269207424,0.055,0.2771707307887353,27.715688194037522,10.709458862948512
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,diagonal,left_hip_z,0.47115229932626246,0.565337166668498,0.4479801876758338,0.098,0.14785598742794165,15.081967126113186,16.006983442126646
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward,left_hip_z,0.40989937093149637,0.5129603980783722,0.4496000689368256,0.099,0.0980209049432027,10.123499716448462,12.386149318102355
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward_slow,left_hip_z,0.39757205043395516,0.5289228697927901,0.47477179234388867,0.06,0.09995983209585377,10.231403656836491,10.775986659148463
